repo https://github.com/CBIIT/c3dc-model
commit f2c2274
node	property	value_or_TYPE
diagnosis	anatomic_site	C47.6 : Peripheral nerves and autonomic nervous system of trunk, NOS
diagnosis	anatomic_site	C47.8 : Overlapping lesion of peripheral nerves and autonomic nervous system
diagnosis	anatomic_site	C47.9 : Autonomic nervous system, NOS
diagnosis	anatomic_site	C48.0 : Retroperitoneum
diagnosis	anatomic_site	C48.1 : Specified parts of peritoneum
diagnosis	anatomic_site	C48.2 : Peritoneum, NOS
diagnosis	anatomic_site	C48.8 : Overlapping lesion of retroperitoneum and peritoneum
diagnosis	anatomic_site	C49.0 : Connective, subcutaneous and other soft tissues of head, face, and neck
diagnosis	anatomic_site	C49.1 : Connective, subcutaneous and other soft tissues of upper limb and shoulder
diagnosis	anatomic_site	C49.2 : Connective, subcutaneous and other soft tissues of lower limb and hip
diagnosis	anatomic_site	C49.3 : Connective, subcutaneous and other soft tissues of thorax
diagnosis	anatomic_site	C49.4 : Connective, subcutaneous and other soft tissues of abdomen
diagnosis	anatomic_site	C49.5 : Connective, subcutaneous and other soft tissues of pelvis
diagnosis	anatomic_site	C49.6 : Connective, subcutaneous and other soft tissues of trunk, NOS
diagnosis	anatomic_site	C49.8 : Overlapping lesion of connective, subcutaneous and other soft tissues
diagnosis	anatomic_site	C49.9 : Connective, subcutaneous and other soft tissues, NOS
diagnosis	anatomic_site	C49.9 : Muscle, NOS
diagnosis	anatomic_site	C50.0 : Nipple
diagnosis	anatomic_site	C50.1 : Central portion of breast
diagnosis	anatomic_site	C50.2 : Upper-inner quadrant of breast
diagnosis	anatomic_site	C50.3 : Lower-inner quadrant of breast
diagnosis	anatomic_site	C50.4 : Upper-outer quadrant of breast
diagnosis	anatomic_site	C50.5 : Lower-outer quadrant of breast
diagnosis	anatomic_site	C50.6 : Axillary tail of breast
diagnosis	anatomic_site	C50.8 : Overlapping lesion of breast
diagnosis	anatomic_site	C50.9 : Breast, NOS
diagnosis	anatomic_site	C51.0 : Labium majus
diagnosis	anatomic_site	C51.1 : Labium minus
diagnosis	anatomic_site	C51.2 : Clitoris
diagnosis	anatomic_site	C51.8 : Overlapping lesion of vulva
diagnosis	anatomic_site	C51.9 : Vulva, NOS
diagnosis	anatomic_site	C52.9 : Vagina, NOS
diagnosis	anatomic_site	C53.0 : Endocervix
diagnosis	anatomic_site	C53.1 : Exocervix
diagnosis	anatomic_site	C53.8 : Overlapping lesion of cervix uteri
diagnosis	anatomic_site	C53.9 : Cervix uteri
diagnosis	anatomic_site	C54.0 : Isthmus uteri
diagnosis	anatomic_site	C54.1 : Endometrium
diagnosis	anatomic_site	C54.2 : Myometrium
diagnosis	anatomic_site	C54.3 : Fundus uteri
diagnosis	anatomic_site	C54.8 : Overlapping lesion of corpus uteri
diagnosis	anatomic_site	C54.9 : Corpus uteri
diagnosis	anatomic_site	C55.9 : Uterus, NOS
diagnosis	anatomic_site	C56.9 : Ovary
diagnosis	anatomic_site	C57.0 : Fallopian tube
diagnosis	anatomic_site	C57.1 : Broad ligament
diagnosis	anatomic_site	C57.2 : Round ligament
diagnosis	anatomic_site	C57.3 : Parametrium
diagnosis	anatomic_site	C57.4 : Uterine adnexa
diagnosis	anatomic_site	C57.7 : Other specified parts of female genital organs
diagnosis	anatomic_site	C57.8 : Overlapping lesion of female genital organs
diagnosis	anatomic_site	C57.9 : Female genital tract, NOS
diagnosis	anatomic_site	C58.9 : Placenta
diagnosis	anatomic_site	C60.0 : Prepuce
diagnosis	anatomic_site	C60.1 : Glans penis
diagnosis	anatomic_site	C60.2 : Body of penis
diagnosis	anatomic_site	C60.8 : Overlapping lesion of penis
diagnosis	anatomic_site	C60.9 : Penis, NOS
diagnosis	anatomic_site	C61.9 : Prostate gland
diagnosis	anatomic_site	C62.0 : Undescended testis
diagnosis	anatomic_site	C62.1 : Descended testis
diagnosis	anatomic_site	C62.9 : Testis, NOS
diagnosis	anatomic_site	C63.0 : Epididymis
diagnosis	anatomic_site	C63.1 : Spermatic cord
diagnosis	anatomic_site	C63.2 : Scrotum, NOS
diagnosis	anatomic_site	C63.7 : Other specified parts of male genital organs
diagnosis	anatomic_site	C63.8 : Overlapping lesion of male genital organs
diagnosis	anatomic_site	C63.9 : Male genital organs, NOS
diagnosis	anatomic_site	C64.9 : Kidney, NOS
diagnosis	anatomic_site	C65.9 : Renal pelvis
diagnosis	anatomic_site	C66.9 : Ureter
diagnosis	anatomic_site	C67.0 : Trigone of bladder
diagnosis	anatomic_site	C67.1 : Dome of bladder
diagnosis	anatomic_site	C67.2 : Lateral wall of bladder
diagnosis	anatomic_site	C67.3 : Anterior wall of bladder
diagnosis	anatomic_site	C67.4 : Posterior wall of bladder
diagnosis	anatomic_site	C67.5 : Bladder neck
diagnosis	anatomic_site	C67.6 : Ureteric orifice
diagnosis	anatomic_site	C67.7 : Urachus
diagnosis	anatomic_site	C67.8 : Overlapping lesion of bladder
diagnosis	anatomic_site	C67.9 : Bladder, NOS
diagnosis	anatomic_site	C68.0 : Urethra
diagnosis	anatomic_site	C68.1 : Paraurethral gland
diagnosis	anatomic_site	C68.8 : Overlapping lesion of urinary organs
diagnosis	anatomic_site	C68.9 : Urinary system, NOS
diagnosis	anatomic_site	C69.0 : Conjunctiva
diagnosis	anatomic_site	C69.1 : Cornea, NOS
diagnosis	anatomic_site	C69.2 : Retina
diagnosis	anatomic_site	C69.3 : Choroid
diagnosis	anatomic_site	C69.4 : Ciliary body
diagnosis	anatomic_site	C69.5 : Lacrimal gland
diagnosis	anatomic_site	C69.6 : Orbit, NOS
diagnosis	anatomic_site	C69.8 : Overlapping lesion of eye and adnexa
diagnosis	anatomic_site	C69.9 : Eye, NOS
diagnosis	anatomic_site	C70.0 : Cerebral meninges
diagnosis	anatomic_site	C70.1 : Spinal meninges
diagnosis	anatomic_site	C70.9 : Meninges, NOS
diagnosis	anatomic_site	C71.0 : Cerebrum
diagnosis	anatomic_site	C71.1 : Frontal lobe
diagnosis	anatomic_site	C71.2 : Temporal lobe
diagnosis	anatomic_site	C71.3 : Parietal lobe
diagnosis	anatomic_site	C71.4 : Occipital lobe
diagnosis	anatomic_site	C71.5 : Ventricle, NOS
diagnosis	anatomic_site	C71.6 : Cerebellum, NOS
diagnosis	anatomic_site	C71.7 : Brain stem
diagnosis	anatomic_site	C71.8 : Overlapping lesion of brain
diagnosis	anatomic_site	C71.9 : Brain, NOS
diagnosis	anatomic_site	C71.9 : Cranial fossa, NOS
diagnosis	anatomic_site	C71.9 : Posterior cranial fossa
diagnosis	anatomic_site	C72 : SPINAL CORD, CRANIAL NERVES, AND OTHER PARTS OF CENTRAL NERVOUS SYSTEM
diagnosis	anatomic_site	C72.0 : Spinal cord
diagnosis	anatomic_site	C72.1 : Cauda equina
diagnosis	anatomic_site	C72.2 : Olfactory nerve
diagnosis	anatomic_site	C72.3 : Optic nerve
diagnosis	anatomic_site	C72.4 : Acoustic nerve
diagnosis	anatomic_site	C72.5 : Cranial nerve, NOS
diagnosis	anatomic_site	C72.8 : Overlapping lesion of brain and central nervous system
diagnosis	anatomic_site	C72.9 : Central nervous system
diagnosis	anatomic_site	C72.9 : Nervous system, NOS
diagnosis	anatomic_site	C73.9 : Thyroid gland
diagnosis	anatomic_site	C74.0 : Cortex of adrenal gland
diagnosis	anatomic_site	C74.1 : Medulla of adrenal gland
diagnosis	anatomic_site	C74.9 : Adrenal gland, NOS
diagnosis	anatomic_site	C75.0 : Parathyroid gland
diagnosis	anatomic_site	C75.1 : Pituitary gland
diagnosis	anatomic_site	C75.2 : Craniopharyngeal duct
diagnosis	anatomic_site	C75.3 : Pineal gland
diagnosis	anatomic_site	C75.4 : Carotid body
diagnosis	anatomic_site	C75.5 : Aortic body and other paraganglia
diagnosis	anatomic_site	C75.8 : Overlapping lesion of endocrine glands and related structures
diagnosis	anatomic_site	C75.9 : Endocrine gland, NOS
diagnosis	anatomic_site	C76.0 : Head, face or neck, NOS
diagnosis	anatomic_site	C76.1 : Chest wall, NOS
diagnosis	anatomic_site	C76.1 : Chest, NOS
diagnosis	anatomic_site	C76.1 : Thorax, NOS
diagnosis	anatomic_site	C76.2 : Abdomen, NOS
diagnosis	anatomic_site	C76.3 : Buttock, NOS
diagnosis	anatomic_site	C76.3 : Pelvis, NOS
diagnosis	anatomic_site	C76.3 : Perineum, NOS
diagnosis	anatomic_site	C76.4 : Arm, NOS
diagnosis	anatomic_site	C76.4 : Hand, NOS
diagnosis	anatomic_site	C76.4 : Shoulder, NOS
diagnosis	anatomic_site	C76.4 : Upper limb, NOS
diagnosis	anatomic_site	C76.5 : Foot, NOS
diagnosis	anatomic_site	C76.5 : Lower limb, NOS
diagnosis	anatomic_site	C76.5 : Thigh, NOS
diagnosis	anatomic_site	C76.7 : Back, NOS
diagnosis	anatomic_site	C76.7 : Other ill-defined sites
diagnosis	anatomic_site	C76.8 : Overlapping lesion of ill-defined sites
diagnosis	anatomic_site	C77.0 : Lymph nodes of head, face and neck
diagnosis	anatomic_site	C77.1 : Intrathoracic lymph nodes
diagnosis	anatomic_site	C77.2 : Intra-abdominal lymph nodes
diagnosis	anatomic_site	C77.3 : Lymph nodes of axilla or arm
diagnosis	anatomic_site	C77.4 : Lymph nodes of inguinal region or leg
diagnosis	anatomic_site	C77.5 : Pelvic lymph nodes
diagnosis	anatomic_site	C77.8 : Lymph nodes of multiple regions
diagnosis	anatomic_site	C77.9 : Lymph node, NOS
diagnosis	anatomic_site	C80.9 : Unknown primary site
diagnosis	anatomic_site	Not Reported
diagnosis	anatomic_site	Unknown
diagnosis	diagnosis	ATRT, NOS or NEC
diagnosis	diagnosis	ATRT-MYC
diagnosis	diagnosis	ATRT-SHH
diagnosis	diagnosis	ATRT-TYR
diagnosis	diagnosis	Abdominal fibromatosis
diagnosis	diagnosis	Acinar cell carcinoma
diagnosis	diagnosis	Acute Leukemias of Ambiguous Lineage
diagnosis	diagnosis	Acute Lymphoblastic Leukemia, NOS
diagnosis	diagnosis	Acute erythroid leukemia
diagnosis	diagnosis	Acute leukemia, NOS
diagnosis	diagnosis	Acute megakaryoblastic leukemia
diagnosis	diagnosis	Acute monocytic leukemia
diagnosis	diagnosis	Acute myeloid leukemia (megakaryoblastic) with t(1;22)(p13;q13); RBM15-MKL1
diagnosis	diagnosis	Acute myeloid leukemia with abnormal marrow eosinophils
diagnosis	diagnosis	Acute myeloid leukemia with biallelic mutation of CEBPA
diagnosis	diagnosis	Acute myeloid leukemia with mutated NPM1
diagnosis	diagnosis	Acute myeloid leukemia with myelodysplasia-related changes
diagnosis	diagnosis	Acute myeloid leukemia without maturation
diagnosis	diagnosis	Acute myeloid leukemia, 11q23 abnormalities
diagnosis	diagnosis	Acute myeloid leukemia, NOS
diagnosis	diagnosis	Acute myeloid leukemia, minimal differentiation
diagnosis	diagnosis	Acute myeloid leukemia, t(8;21)(q22;q22)
diagnosis	diagnosis	Acute myelomonocytic leukemia, NOS
diagnosis	diagnosis	Acute promyelocytic leukemia, t(15;17)(q22;q11-12)
diagnosis	diagnosis	Adamantinomatous craniopharyngioma
diagnosis	diagnosis	Adenocarcinoma in adenomatous polyposis coli
diagnosis	diagnosis	Adenocarcinoma in situ in adenomatous polyp
diagnosis	diagnosis	Adenocarcinoma with mixed subtypes
diagnosis	diagnosis	Adenocarcinoma with neuroendocrine differentiation
diagnosis	diagnosis	Adenocarcinoma, NOS
diagnosis	diagnosis	Adenocarcinoma, metastatic, NOS
diagnosis	diagnosis	Adenoid cystic carcinoma
diagnosis	diagnosis	Adenoma, NOS
diagnosis	diagnosis	Adenosarcoma
diagnosis	diagnosis	Adrenal cortical adenoma, NOS
diagnosis	diagnosis	Adrenal cortical carcinoma
diagnosis	diagnosis	Aggressive fibromatosis
diagnosis	diagnosis	Alveolar rhabdomyosarcoma
diagnosis	diagnosis	Alveolar soft part sarcoma
diagnosis	diagnosis	Anaplastic Ependymoma, Posterior Fossa
diagnosis	diagnosis	Anaplastic Large Cell Lymphoma
diagnosis	diagnosis	Anaplastic Meningioma
diagnosis	diagnosis	Anaplastic large cell lymphoma (ALK+/ALKâˆ’)
diagnosis	diagnosis	Anaplastic large cell lymphoma, ALK positive
diagnosis	diagnosis	Anaplastic large cell lymphoma, T-cell and Null-cell type
diagnosis	diagnosis	Angiocentric glioma
diagnosis	diagnosis	Angiomatoid fibrous histiocytoma
diagnosis	diagnosis	Angiomyofibroblastoma
diagnosis	diagnosis	Angiomyosarcoma
diagnosis	diagnosis	Astroblastoma
diagnosis	diagnosis	Astroblastoma, MN1-altered
diagnosis	diagnosis	Astrocytoma, IDH-mutant
diagnosis	diagnosis	Astrocytoma, NOS
diagnosis	diagnosis	Astrocytoma, anaplastic, NOS
diagnosis	diagnosis	Astrocytoma, benign
diagnosis	diagnosis	Atypical Meningioma
diagnosis	diagnosis	Atypical choroid plexus papilloma
diagnosis	diagnosis	Atypical teratoid/rhabdoid tumor
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with hyperdiploidy
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with hypodiploidy (Hypodiploid ALL)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(1;19)(q23;p13.3); E2A-PBX1 (TCF3-PBX1)
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma with t(v;11q23); MLL rearranged
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma, BCR-ABL1-like
diagnosis	diagnosis	B lymphoblastic leukemia/lymphoma, NOS
diagnosis	diagnosis	B-Cell Acute Lymphoblastic Leukemia, NOS
diagnosis	diagnosis	Benign cystic nephroma
diagnosis	diagnosis	Blue nevus, malignant
diagnosis	diagnosis	Burkitt Lymphoma
diagnosis	diagnosis	Burkitt lymphoma, NOS
diagnosis	diagnosis	CIC-rearranged sarcoma
diagnosis	diagnosis	CNS Germ Cell Tumors
diagnosis	diagnosis	CNS Germ Cell Tumors, NOS or NEC
diagnosis	diagnosis	CNS Germinoma
diagnosis	diagnosis	CNS Non-Germinomatous Germ Cell Tumor
diagnosis	diagnosis	CNS Sarcoma
diagnosis	diagnosis	CNS Sarcoma, NOS or NEC
diagnosis	diagnosis	CNS embryonal tumor
diagnosis	diagnosis	CNS embryonal tumor with rhabdoid features
diagnosis	diagnosis	CNS embryonal tumor, NOS
diagnosis	diagnosis	CNS embryonal tumor, NOS or NEC
diagnosis	diagnosis	CNS neuroblastoma, FOXR2-activated
diagnosis	diagnosis	CNS tumor with BCOR internal tandem duplication
diagnosis	diagnosis	Carcinoid tumor of uncertain malignant potential
diagnosis	diagnosis	Carcinoma ex pleomorphic adenoma
diagnosis	diagnosis	Carcinoma in situ, NOS
diagnosis	diagnosis	Carcinoma, NOS
diagnosis	diagnosis	Carcinoma, diffuse type
diagnosis	diagnosis	Carcinoma, metastatic, NOS
diagnosis	diagnosis	Carcinoma, undifferentiated, NOS
diagnosis	diagnosis	Carcinomatosis
diagnosis	diagnosis	Cavernous hemangioma
diagnosis	diagnosis	Central neurocytoma
diagnosis	diagnosis	Central osteosarcoma, NOS
diagnosis	diagnosis	Central primitive neuroectodermal tumor
diagnosis	diagnosis	Cerebellar liponeurocytoma
diagnosis	diagnosis	Cholangiocarcinoma
diagnosis	diagnosis	Chondroblastic osteosarcoma
